date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:15:57	2167/2167	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:56%20GMT	https://stackoverflow.com/questions/17280341/how-do-you-check-for-keyboard-events-with-kivy	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/17280341/how-do-you-check-for-keyboard-events-with-kivy.8d8.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:15:57	2134/2134	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:56%20GMT	https://stackoverflow.com/questions/tagged/keyboard-events	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/keyboard-events.8d9.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:15:57	2120/2120	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:57%20GMT	https://stackoverflow.com/users/2180199/alex	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/2180199/alex.8da.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:15:58	2158/2158	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:57%20GMT	https://stackoverflow.com/questions/20872598/kivy-change-background-color-to-white	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/20872598/kivy-change-background-color-to-white.8db.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:15:58	2123/2123	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:57%20GMT	https://stackoverflow.com/users/2800214/james-l	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/2800214/james-l.8dc.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:15:58	2147/2147	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:58%20GMT	https://stackoverflow.com/questions/40697876/unable-to-get-a-window-abort	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/40697876/unable-to-get-a-window-abort.8dd.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:15:59	2120/2120	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:58%20GMT	https://stackoverflow.com/users/173922/foosion	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/173922/foosion.8de.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:15:59	2170/2170	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:58%20GMT	https://stackoverflow.com/questions/18553849/difference-between-kivy-and-java-for-android-apps	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/18553849/difference-between-kivy-and-java-for-android-apps.8df.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:15:59	2139/2139	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:59%20GMT	https://stackoverflow.com/users/840901/guilherme-david-da-costa	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/840901/guilherme-david-da-costa.8e0.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:00	2162/2162	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:59%20GMT	https://stackoverflow.com/questions/20437728/change-button-or-label-text-color-in-kivy	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/20437728/change-button-or-label-text-color-in-kivy.8e1.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:00	2127/2127	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:59%20GMT	https://stackoverflow.com/users/1052117/mittenchops	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/1052117/mittenchops.8e2.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:00	2188/2188	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:15:59%20GMT	https://stackoverflow.com/questions/31763187/is-there-builtin-way-to-get-a-togglebutton-groups-current-selection	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/31763187/is-there-builtin-way-to-get-a-togglebutton-groups-current-selection.8e3.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:00	2131/2131	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:00%20GMT	https://stackoverflow.com/questions/tagged/togglebutton	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/togglebutton.8e4.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:01	2119/2119	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:00%20GMT	https://stackoverflow.com/users/2208850/totem	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/2208850/totem.8e5.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:01	581/581	---M--	200	added ('OK')	image/jpeg	etag:%2211d94489b041e77aa35f9c46f7203b3b%22	https://i.stack.imgur.com/mqtCW.jpg?s=32&g=1	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/i.stack.imgur.com/mqtCW01e8.jpg	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:01	2145/2145	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:01%20GMT	https://stackoverflow.com/questions/tagged/kivy?tab=votes&pagesize=15	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy.8e70ab7.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:02	2145/2145	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:01%20GMT	https://stackoverflow.com/questions/tagged/kivy?tab=votes&pagesize=30	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy.8e8d2bd.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:02	2145/2145	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:01%20GMT	https://stackoverflow.com/questions/tagged/kivy?tab=votes&pagesize=50	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy.8e912d6.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:02	2152/2152	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:02%20GMT	https://stackoverflow.com/questions/tagged/kivy?tab=votes&page=2&pagesize=15	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy.8ea4eed.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:03	2152/2152	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:02%20GMT	https://stackoverflow.com/questions/tagged/kivy?tab=votes&page=3&pagesize=15	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy.8eb24a7.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:03	2152/2152	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:02%20GMT	https://stackoverflow.com/questions/tagged/kivy?tab=votes&page=4&pagesize=15	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy.8ecbc2b.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:03	2152/2152	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:03%20GMT	https://stackoverflow.com/questions/tagged/kivy?tab=votes&page=5&pagesize=15	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy.8edb175.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:04	2154/2154	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:03%20GMT	https://stackoverflow.com/questions/tagged/kivy?tab=votes&page=568&pagesize=15	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy.8eec71b.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:04	2130/2130	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:03%20GMT	https://stackoverflow.com/questions/tagged/kivy+python	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+python.8ef.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:04	2137/2137	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:04%20GMT	https://stackoverflow.com/questions/tagged/kivy+kivy-language	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+kivy-language.8f0.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:05	2134/2134	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:04%20GMT	https://stackoverflow.com/questions/tagged/kivy+python-3.x	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+python-3.8f1.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:05	2131/2131	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:04%20GMT	https://stackoverflow.com/questions/tagged/kivy+android	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+android.8f2.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:05	2134/2134	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:05%20GMT	https://stackoverflow.com/questions/tagged/kivy+python-2.7	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+python-2.8f3.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:06	2133/2133	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:05%20GMT	https://stackoverflow.com/questions/tagged/kivy+buildozer	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+buildozer.8f4.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:06	2138/2138	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:05%20GMT	https://stackoverflow.com/questions/tagged/kivy+user-interface	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+user-interface.8f5.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:06	2128/2128	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:06%20GMT	https://stackoverflow.com/questions/tagged/kivy+widget	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+widget.8f6.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:07	2130/2130	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:06%20GMT	https://stackoverflow.com/questions/tagged/kivy+button	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+button.8f7.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:07	2135/2135	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:06%20GMT	https://stackoverflow.com/questions/tagged/kivy+pyinstaller	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+pyinstaller.8f8.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:07	2129/2129	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:07%20GMT	https://stackoverflow.com/questions/tagged/kivy+label	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+label.8f9.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:08	2127/2127	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:07%20GMT	https://stackoverflow.com/questions/tagged/kivy+ios	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+ios.8fa.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:08	2136/2136	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:07%20GMT	https://stackoverflow.com/questions/tagged/kivy+raspberry-pi	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+raspberry-pi.8fb.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:08	2129/2129	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:08%20GMT	https://stackoverflow.com/questions/tagged/kivy+image	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+image.8fc.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:09	2131/2131	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:08%20GMT	https://stackoverflow.com/questions/tagged/kivy+windows	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+windows.8fd.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:09	2132/2132	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:08%20GMT	https://stackoverflow.com/questions/tagged/kivy+scrollview	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+scrollview.8fe.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:09	2125/2125	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:09%20GMT	https://stackoverflow.com/questions/tagged/kivy+apk	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+apk.8ff.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:10	2133/2133	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:09%20GMT	https://stackoverflow.com/questions/tagged/kivy+textinput	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+textinput.900.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:10	2129/2129	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:09%20GMT	https://stackoverflow.com/questions/tagged/kivy+macos	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+macos.901.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:10	2130/2130	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:10%20GMT	https://stackoverflow.com/questions/tagged/kivy+screen	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+screen.902.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:11	2129/2129	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:10%20GMT	https://stackoverflow.com/questions/tagged/kivy+class	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+class.903.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:11	2130/2130	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:10%20GMT	https://stackoverflow.com/questions/tagged/kivy+ubuntu	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+ubuntu.904.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:11	2130/2130	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:11%20GMT	https://stackoverflow.com/questions/tagged/kivy+layout	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+layout.905.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:12	2131/2131	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:11%20GMT	https://stackoverflow.com/questions/tagged/kivy+pycharm	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+pycharm.906.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:12	2127/2127	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:11%20GMT	https://stackoverflow.com/questions/tagged/kivy+popup	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/kivy+popup.907.delayed	(from https://stackoverflow.com/questions/tagged/kivy)
22:16:12	2142/2142	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:12%20GMT	https://stackoverflow.com/feeds/tag?tagnames=python-3.6&sort=votes	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/feeds/tag.9081bd4.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:13	2199/2199	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:12%20GMT	https://stackoverflow.com/users/login?ssrc=head&returnurl=https%3a%2f%2fstackoverflow.com%2fquestions%2ftagged%2fpython-3.6	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/login.909f5a7.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:13	2208/2208	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:12%20GMT	https://stackoverflow.com/users/login?ssrc=site_switcher&returnurl=https%3a%2f%2fstackoverflow.com%2fquestions%2ftagged%2fpython-3.6	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/login.90aca9f.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:13	2122/2122	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:13%20GMT	https://stackoverflow.com/tags/python-3.6/info	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/tags/python-3.6/info.90b.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:14	2126/2126	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:13%20GMT	https://stackoverflow.com/tags/python-3.6/topusers	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/tags/python-3.6/topusers.90c.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:14	2126/2126	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:13%20GMT	https://stackoverflow.com/tags/python-3.6/synonyms	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/tags/python-3.6/synonyms.90d.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:14	2140/2140	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:14%20GMT	https://stackoverflow.com/questions/tagged/python-3.6?tab=Newest	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/python-3.90e56d7.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:15	2140/2140	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:14%20GMT	https://stackoverflow.com/questions/tagged/python-3.6?tab=Active	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/python-3.90ff10b.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:15	2142/2142	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:14%20GMT	https://stackoverflow.com/questions/tagged/python-3.6?tab=Bounties	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/python-3.9100082.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:15	2144/2144	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:15%20GMT	https://stackoverflow.com/questions/tagged/python-3.6?tab=Unanswered	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/python-3.91136cb.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:16	2142/2142	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:15%20GMT	https://stackoverflow.com/questions/tagged/python-3.6?tab=Frequent	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/python-3.912ba4c.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:16	2139/2139	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:15%20GMT	https://stackoverflow.com/questions/tagged/python-3.6?tab=Votes	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/python-3.9138498.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:16	2159/2159	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:16%20GMT	https://stackoverflow.com/questions/39980323/are-dictionaries-ordered-in-python-3-6	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/39980323/are-dictionaries-ordered-in-python-3-6.914.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:17	2125/2125	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:16%20GMT	https://stackoverflow.com/users/6260170/chris-rands	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/6260170/chris-rands.915.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:18	2180/2180	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:17%20GMT	https://stackoverflow.com/questions/41816973/modulenotfounderror-what-does-it-mean-main-is-not-a-package	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/41816973/modulenotfounderror-what-does-it-mean-main-is-not-a-package.916.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:18	2125/2125	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:18%20GMT	https://stackoverflow.com/questions/tagged/module	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/module.917.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:19	2130/2130	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:18%20GMT	https://stackoverflow.com/users/3705840/lmiguelvargasf	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/3705840/lmiguelvargasf.918.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:19	2575/2575	---M--	200	added ('OK')	image/png	etag:%2284465696ded4fc40cfc50f919628b304%22	https://i.stack.imgur.com/a7ybc.png?s=32&g=1	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/i.stack.imgur.com/a7ybc01e8.png	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:19	2161/2161	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:19%20GMT	https://stackoverflow.com/questions/41570359/how-can-i-convert-a-py-to-exe-for-python	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/41570359/how-can-i-convert-a-py-to-exe-for-python.91a.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:20	2122/2122	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:19%20GMT	https://stackoverflow.com/questions/tagged/exe	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/exe.91b.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:20	2125/2125	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:19%20GMT	https://stackoverflow.com/questions/tagged/py2exe	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/py2exe.91c.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:20	2127/2127	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:20%20GMT	https://stackoverflow.com/users/7396807/user7396807	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/7396807/user7396807.91d.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:21	2196/2196	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:20%20GMT	https://stackoverflow.com/questions/43124775/why-python-3-6-1-throws-attributeerror-module-enum-has-no-attribute-intflag	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/43124775/why-python-3-6-1-throws-attributeerror-module-enum-has-no-attribute-intflag.91e.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:21	2133/2133	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:20%20GMT	https://stackoverflow.com/questions/tagged/attributeerror	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/tagged/attributeerror.91f.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:21	2127/2127	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:21%20GMT	https://stackoverflow.com/users/86731/bryanwheelock	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/users/86731/bryanwheelock.920.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
22:16:22	2182/2182	---M--	429	error ('Too%20many%20requests')	text/html	date:Wed,%2008%20Jul%202020%2015:16:21%20GMT	https://stackoverflow.com/questions/44780357/how-to-use-newline-n-in-f-string-to-format-output-in-python-3-6	C:/Users/Alissa%20Yarmantho/Documents/Copied%20website/Forum/stackoverflow.com/questions/44780357/how-to-use-newline-n-in-f-string-to-format-output-in-python-3-6.921.delayed	(from https://stackoverflow.com/questions/tagged/python-3.6)
